problem_id,item_id,verdict,labels,rationale
1600J,8d61abe1bf,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,658af37c52,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,3d1e5d1b2b,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1600J,4a7e0e09ec,WA,GE2.1,The logic misses boundary or special cases in the problem constraints.
1601B,65ae0c434b,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,ceac67eb87,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,547d5d863d,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,ebf4c0d176,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,3132c47a32,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,27f925eada,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,52c81bbd95,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,2c43492922,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,5d811f11ab,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,bd35cef601,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,2ff5d8a6cc,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,4c1bdc7702,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,0e5908ee68,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1601B,98a75b70d3,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,ef09313155,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,a6aacbece5,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,58b6c50c10,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,214e657685,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1601B,aeef22085f,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,3418662bc6,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,7cb232f352,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1601B,1b4ab44f3e,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,5b941d09bb,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,335ef07238,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,fcbdad3468,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,a3dcbc7400,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,46ca77d1f0,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,39c1476e68,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,3d2b309d26,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,bae05fe75e,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,d175ecc53f,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,62db4235d4,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1601B,a24132629c,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,24b3a692e8,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1601B,f3d8a3a4e2,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1601B,519a00712d,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,24fe0a1b15,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,f37a65a9a9,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,de90351be6,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,eee0a21b3d,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,a639fea7a6,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,109e35b963,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,405afe38f5,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,bff2d07f8a,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,6747a8a6d0,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,f244b22d0d,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,9a0be9c7ff,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,d98a34c647,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,fe6fc50bda,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,6dffa2e06e,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,aa2ea63c13,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,0c4fca418a,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,8be58c0a36,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,62266d276a,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,318ceb31ac,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1601B,ca7c459573,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,7e5e960d06,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,3be3963ab9,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,f476f5faee,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,cf27893236,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,1bffe92cf6,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,64ffa0e600,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,7e2bde51ee,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,57b9c1ae6f,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,7e83673c69,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,b171d7763a,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,8e535cdc66,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,d767d5b984,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,4bfb65a0eb,WA,GE6.1,The program does not read the input stream according to the statement.
1601B,7c5b6fe1f3,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,e726be8d5d,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,2508fc9f8e,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,93a4d64c06,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1601B,b8f945c86b,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,47dd0b0bd3,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601B,d59e2ed89f,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,17b09e59f7,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,a4426d5a96,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,2b41285bce,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,e1a52a96e4,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,ee330e77f7,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,27de439b92,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,434412d742,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,ae8f237591,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,b3ff5070f4,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,0a0b5cd680,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,0d38d25a58,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,32210caf58,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,75ce0f7bd7,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,9b37c85812,TLE,GE1.3,The implementation is too slow for the stated limits.
1601B,312e923ff4,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,76635e3e35,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,3e3905357d,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,c29c231aa4,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,bc84a265f6,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,4a58ce9ed1,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,5e7580feae,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,ff1ac3fe69,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,5a1343c75e,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1601B,309debf79d,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,2f3d7c69aa,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,2900da8b82,TLE,GE1.3,The implementation is too slow for the stated limits.
1601B,6a1d0cb31b,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,f5472fdcdf,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,346e654f06,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,1fdc68cb62,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,30d7e60851,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,939a0a8242,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,df4d3d3b3a,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,5315c7e3be,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1601B,6aa1b49321,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,028e2784d7,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,99085d3d25,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,42a69944f5,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,bbe55f58b3,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,ec83162151,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,9a9bdf8c23,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,6eef8d7b8a,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,a7d3a7505a,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1601B,3d43f97c7f,WA,AE5.2,The DP transition/update rule is incorrect.
1601B,d9a5d62e5e,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1601B,3108350291,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1601B,caba4fe8c0,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1601B,96f42733f0,WA,AE5.2,The DP transition/update rule is incorrect.
1601D,c6cdf25d2f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,9ed0f8f7aa,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,76b6eb9417,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,c19e220231,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,233c4fe441,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,ef0ad5a987,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,450a6c560f,WA,GE6.1,The program does not read the input stream according to the statement.
1601D,a526bdd188,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,0d254af2e8,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,728a15a4b4,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,6dfaaf862f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,396d8529f1,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,5dd76e4d73,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,1f949d00ee,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,c5f1daf785,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1601D,51d3ac1bf2,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,9e9a9d3ddd,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,dd9eb995d2,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,56a9c8d5bb,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,0ca733773c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,a4f7661442,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,892548be37,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,c0fb724cb6,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,a8db3b663d,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,65d004b4d1,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,bad108162b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,8be120de71,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,48f0dd22bf,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,a8bc07885d,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,0b8ac7613d,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,ec2c9c2ee5,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,056df095e8,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,1747787eb8,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,3fbb3e90c0,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1601D,0c903da4dd,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,241c99213a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,2b545436a2,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,b2c5af9dce,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,5539b283f5,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,5207d4c459,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1601D,0fbc7199b9,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
